Shelf mark	Name	Related Shelfmarks	Depository	Object	Size	Dating	Leaves/Pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
						1450-1500	F. 43r		SGB 1439				None	Later addtions			No		Various		No	Hand b	Skálholt?								
						Unknown	ff. 43v-44r		Legal formulas													Hand c									
						1589 (?)	ff. 44v-45r		Verdict by the lawman Guðmundur on the fishing grounds between Harnafjörður and Hjörleifshöfn, as well as other minor texts													Hand d									
						1450-1500	ff. 45v-46r		Legal formulas (related to Skálholt													Hand b									
							ff. 46r		SSB 1472																						
						1397-1410	Ff. 48r-138v	Jó		VII: 8 (4b, ff. 48-55); VIII: 8 (4b, ff. 56-63), IX: 8 (4b, ff. 64-71); X: 8 (4b, ff. 72-79); XI: 8 (4b, ff. 80-87); XII: 8 (4b, ff. 88-95); XIII: 8 (4b, ff. 96-103); XIV: 8 (4b, ff. 104-111); XV: 8 (4b, ff. 112-119); XVI: 8 (4b, ff. 120-127); XVII: 12 (6b, ff. 128-139)			Yes	I			Dry		29	Gothic	Yes	Hand a	Northern Iceland (?)								
GKS 1157 fol.	Konungsbók Grágásar		SÁM	Codex	Fol.	1300 (ff.1-13)	Ff. 1ra-93vb	Grg		Before first gathering: ff. 1*-2* (made of paper); I: 6 (2b, 2f, ff. 1-6); II: 7 (3b, 1f, ff. 7-13)	Unknown	354x245	None	I	Yes	Parchment	Dry	2	33-36	Protogothic	Yes	Hand a (ff. 1-13)	Kringla group	Romanesque	G, R, B, Y	Pen-flourished initials; Large and medium initials (4-7 lines) and minor initials (3 lines)	Small, Medium and Large	None. Large initials (5-7) on f. 1r1 (?) - 6, f. 9v4-8, f. 31r1-5, f. 42ra17-21, f. 42va9-15, f. 44ra1-5, f. 50ra1-5, f. 55rb1-7, f. 84ra6-11	Throughout	Kjeldsen (2010:243-287); Seip (1954); Guðvarður Már Gunnlaugsson (2007); Widding (1961)	[HR](https://handrit.is/manuscript/view/is/GKS02-1157/0)
																															[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/35513)
																															
																															
						1250 (ff. 14-93)				III: 7 (3b, 1f, ff. 14-20); IV: 6 (2b, 2f, ff. 21-26); V: 8 (4b, ff. 27-34); VI: 6 (2b, 2f, ff. 35-40); VII: 8 (4b, ff. 41-48); VIII: 6 (3b, ff. 49-54); IX: 9 (4b, 1f, ff. 55-63); X: 8 (4b, ff. 64-71); XI: 8 (4b, ff. 72-79); XII: 7 (2b, 3f, ff. 80-86); XIII: 7 (3b, 1f, ff. 87-93)												Hand b (ff. 14-93)									
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
Thott 1280 fol.		"I.19/l" (Ólafur Halldórsson, 1904)	DKB	Codex	Fol.	1400	ff. 3ra-57va	Jó	incl. RBHM 1306	Unknown	Unknown	270x205	None	I	Yes	Parchment	Dry	2	30	Gothic	Yes	Hand a	Unknown	Romanesque, Gothic	R, G, B, Y	Pen-flourished initials; Large and medium initials (3-5 lines) and minor initials (2 lines)	Small, Medium and Large	1 full-page miniature on f. 2v (showing Óláfr helgi as Rex Perpetuus Norvegiae. The king sits on a throne bench and holds in his hands the imperial orb and an axe. He is clad in a long robe and a tunic, and is depicted with a halo. The scene is double-framed), 3 historiated initials on f. 9va14-21 (Mannhelgisbálkr, ch. 1; Christ in Majesty depicted standing in the middle with his heraldic left hand blessing and the other holding up the imperial orb. Christ has a halo and is depicted before a blue-white palmette-styled background), f. 54rb1-7 (Þjófabálkr, ch. 1; A figure hanging from the gallows with hands bound on the back. The gallows is depicted as a board attached to a tree. Around the hanged figure, further trees are depicted) and f. 58ra1-6 (Kristinréttr Árna Þorlákssonar, ch. 1; a figure wearing a robe holds a small figure in its hands above a bowhl. Above and beneath the bowl, architectual forms are depicted), in addition to partly inhabitated littera florissa on f. 3ra1-8, f. 3vb21-28, f. 6vb11-17, f. 17rb16-23, f. 19ra14-19, f. 23rb1-5, f. 25vb10-16 (with historiated scene in the bas-de-page), f. 28ra1-7 (with historiated scene in the bas-de-page), f. 40vb12-19, f. 44ra8-15, f. 69ra1-4, f. 73r13-19, f. 84r8-15	Throughout	Kålund (1900:325); Seip (1954:134)	
							ff.58ra-68vb	KAB																							
							ff.69ra-72rb		RBEM 1294																						
									RBHM 1305																						
									RBHM 1314																						
						1550-1600	f.72v	Jó	Olb					II	No			1	Various		No	Hand b (?)			B						
							ff.73-83	K	renewed version (1575)																						
							ff.84-89		Ordinatia Christians konungs (1547)																						
AM 125 a 4to			SÁM	Codex	4to	1590-1610	ff.1r-3v	Js	selected sections	I: 2 (2f, ff. 1-2); II: 8 (4b, ff. 3-10); III: 4 (4b, ff. 11-14)	Unknown	Unknown	None	I	No	Paper	No	1	19-20		No	Hand a (Gunnlaugur Ormsson ?)	Unknown	None	None	None	None	None	No book painting		[HR](https://handrit.is/manuscript/view/is/AM04-0125a)
							ff.3v-14v	Grg	selected sections																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5646)
							f.14v	Grg	ToC																						
							f.14v	Geneological information																							
AM 126 4to		"II.4/II a" (Ólafur Halldórsson, 1904)	AMS	Codex	4to	1390-1410	ff.1v-85v	Jó		Unknown	Unknown	273x217	None	I	No	Parchment	Dry	1	26-31	Gothic	Yes	Hand a (with additional rubricator)	Unknown	Romanesque, Early Gothic	Unknown	Pen-flourished initials; Large and medium initials (3-5 lines) and minor initials (2 lines)	Small, Medium and Large	6 historiated initials on f. 1r1-9 (Bréf Magnúss konungs, ch. 1; The Fall of Men iconography, with the naked Adam and Eve standing on the left and the right of a Romanesque-styled ornamentation in the middle. The snake is not depicted, but a hand touches Eve reaching out from the "tree"), f. 19r1-3 (Kvennagiftingar, ch. 1; A [likely] female figure is shown in half-profile looking towards the text on the right and both hands hold up as a sign of an oath, with further extention in the bas-de-page), f. 58v10-12 (Rekabálkr, ch. 1; a figure holding up a round-headed hammer while the other holds a seal [?]. On the ground before the figure, a number of fish are depicted, with extention in the bas-de-page), f. 63v1-13 (Kaupabálkr, ch. 1; A crowned figure sits on a throne seat and holds in its heraldic left hand a book up while the other is helt open towards the text), f. 109v7-11 (Hirðskrá, ch. 1; a crowned figure sits on a throne seat with high arm rests. The figure is depicted with a halo and holding an axe in its heraldic left arm [thus being identified as Óláfr helgi]. Next to the figure a bird is depicted), and f. 125r20-22 (Hirðskrá, ch. 33; a figure depicted looking to the left. It knees and holds both hands aloft in a praying gesture), as well as unhistoriated decorated initials with palmette motifs on f. 2r25-28, f. 5v3-5, f. 9r8-11 (with historiated scene in the bas-de-page), f. 21v13-15, f. 28v12-14 (extended into the left margin), f. 33r10-11, f. 33v1-3, f. 37r4-6, f. 71v15-18 (extended into the upper margin), f. 85v19-21, f. 90r3-6, f. 94r13-15, f. 97r5-7, f. 101v16-18, f. 104r8-10, f. 106r3-5, f. 110v13-15, f. 111r2-4, f. 112r22-24, f. 113r9-11, f. 113v6-8, f. 114r14-16, f. 114v6-8, f. 114v22-24, f. 115v3-5, f. 116r17-19, f. 116v9-11, f. 116v24-26, f. 118r6-8, f. 118r18-20 (extended into the lower margin), f. 118v4-6, f. 119v16-18, f . 120v11-13, f. 121r23-25, f. 121v20-22, f. 122r19-21, f. 122v16-18, f. 123r17-19, f. 125r11-13, f. 125r20-22, f. 126r4-6, f. 126r18-20, f. 126v6-8, f. 126v24-26, f. 127v1-3, f. 127v12-14, f. 127v21-23, f. 128r10-12, f. 128r19-21, f. 128v5-7, f. 128v20-22, f . 129r2-4, f. 129v3-5 (with attached gryllus), f. 129v13-15, f. 130r7-9, f. 130r13-15, f. 130r19-21, f. 130v3-5, f. 130v8-10, f. 131r15-17, f. 131v3-5, f. 132r2-4, f. 132r16-18, f. 132v11-13, f. 133r5-7, f. 133r13-15, f. 134r 22-24, f. 135r8-10, f. 135v7-9, f. 136v20-22	Throughout		[HR](https://handrit.is/manuscript/view/da/AM04-0126)
							ff. 85v-86r		SVK 1247																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5650)
							ff. 86r-87r		RBHM 1305																						
							ff. 87r-88r		RBHM 113																						
							f. 88vr-v		RBHM 1318																						
							ff. 88v-90r		RBHM 1308/1309																						
							ff.90r-109v	KAB																							
							ff.109v-131v	Hrðs																							
							ff.131v		RBME 1353																						
							ff.132r-136		SEA 1320																						
AM 127 4to		"I.7/u" (Ólafur Halldórsson, 1904)	SÁM	Codex	4to	1350	ff. 1v-92v	Jó		Unknown	Unknown	253-260x118-200	None	I	Yes	Parchment	Dry	2	25	Gothic	Yes	Scribe a	Þingeyrar	Romanesque, Gothic	Y, B, R	Pen-flourished initials; Large and medium initials (4-6 lines) and minor initials (2 lines)	Small, Medium and Large	3 historiated initials on f. 2vb11-16 (Þingfararbálkr, ch. 1; Historiated initial (Crowned and seated figure holding up a partchment and with a scepter in the other hand; next to the figure is a sword depicted), with decorated interlaces), f. 7rb17-21 (Kristindómsbálkr, ch. 1; Christ in Majesty [?], sitting on a throne and holding with his heraldic right hand the imperial orb, the other is raised) and on f. 65rb15-20 (Rekabálkr, ch. 1; two figures cutt a large fish or seal; on the lower part of the initial waves are painted), in addition to a likely historiated scene in the bas-de-age on f. 15rb (In the right lower margin a depiction of two figures: One, in half-profile with a halo holding an axe; a further figure points towards the axe. Both figures are painted in that way that they are only visible below the column). unhistoriated decorated, partrly inhabited palmette initials are found on f. 1va1-4, f. 13ra14-18, f. 25ra10-14, f. 39rb5-10, f. 43ra19-23, f. 70va16-19, f. 78vb8-12, f. 78rb1-6, f. 93ra3-6, f. 95va1-4, f. 96va6-9	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0127/0)
							ff. 93r-95r		RBEM 1294																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5661)
							ff. 95v-96v5		RB HM1314																						
							ff. 95v6-98b8		RBHM 1314																						
						1450	f. 98vb9-16		List on land that belongs to the farm Höllustaðir í Reykhólasveit (or Húnavatnsþing)												No	Scribe b	Unknown	None	None	None	None				
AM 128 4to		"II.28" (Ólafur Halldórsson, 1904)	SÁM	Codex	4to	1450-1499	ff. 1v-71v	Jó		I: 8 (4b, ff. 1-8); II: 9 (4b, 1f, ff. 9-17); III: 8 (4b, ff. 18-25); IV: 8 (4b, ff. 26-33); V: 10 (5b, ff. 34-43); VI: 8 (4b, ff. 44-51); VII: 8 (4b, ff. 52-59); VIII: 6 (3b, ff. 60-65); IX: 8 (3b, 2f, ff. 66-73); X: 6 (3b, ff. 74-79); XI: 7 (3b, 1f, ff. 80-86)	Unknown	75-208x121-161	None	I	Yes	Parchment	Dry	1	9-31 lines		Yes	Scribe a	Unknown	Romanesque	R, B, Y	Pen-flourished initials; Large and medium initials (3-6 lines) and minor initials (2 lines)	Small, Medium and Large	None. Decorated and partly inhabited initials on f. 1v1-4, f. 2v1-6, f. 5v14-16, f. 7v1-4, f. 12v1-3, f. 16r23-26, f. 28r17-20, f. 49r12-15, f. 51v14-16, f. 53r20-22, f. 60r10-13, f. 95r1-3, f. 96r24-27. Space left empty on f. 76r12-14	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0128/0)
							f. 71v		RBEM 1295												No	Scribe b									
							ff. 71v-72r		Parliamentary approval on Melrakkaveiði (perhaps from shortly after 1295)																						
							f. 72r-v		Sektir Jónsbókar													Younger hands									
							f. 72v		Minor legal texts																						
							f. 73r		RBME 1353													Scribe b (or several scribes)									
							f. 73r		Parliamentary approval on working people and fishermen (1404)																						
							ff. 73r-74v		RBEM 1294																						
							f. 75r-v		RBHM 1280																						
							ff. 76r-77r		RBEM 1290																						
							ff. 76r-77r		RBHM 1314																						
							ff. 77r-78v		RBHM 1316																						
							ff. 78v-79r		RBHM 1306																						
							f. 79r		RBHM 1313																						
							f. 79r-v		RBHH 1263																						
							ff. 70v-80r		RBHM 1303																						
							f. 80r		RBHM 1318																						
							f. 80r-v		RBHM 1309																						
							ff. 80v-81r		RBHM 1375 (transcription)																						
							f. 81r-v		RBME 1342																						
							f. 81v		RBHM 1374																						
							f. 81v		RBME 1353																						
							ff. 81v-82r		RBME 1330																						
							f. 82r		RBMH 1280																						
							f. 82v	Sættargerð Eiríks konungs og Árna biskups 1297																							
							f. 82v	Gamli sattmáli 1263																							
							f. 83r	Hrðs	ch. 39																						
							f. 83r		Parliamentary approval on working people and fishermen (1404)																						
							ff. 83r-86r		Legal formulas																						
						1550	f. 86v		Legal formula																						
						1584	f. 86v		Verdict by the lawman Þórðr from 25.11.1584 on the transfer of the poor and the repetition of a former verdict from 22.4.1583																						
						1450-1499	f. 87r-v	Hrðs	ch. 29	XII: 8 (4b, ff. 87-94); XIII: 8 (4b, ff. 95-102); XIV: 8 (4b, ff. 103-110)																					
							ff. 87r-88r	KAB	ch. 14-15																						
							ff. 88r-94r	Búalǫg																							
							ff. 91r-93r	KAB	sections																						
							f. 94r-v	Hrðs	ch. 28																						
							ff. 95r-109v	KAB														Scribe a									
						"Younger hands"	ff. 109v-110v		Various verdicts, parliamentary agreements and oaths					Later addtions								Younger hands									
							f. 110v		Alcuin: De virtutibus et vitiis (section)																						
							ff. 111r-115r	Table of Contents	Jó	XV: 7 (3b, 1f, ff. 111-117)				II				2													
							ff. 115r-116v		Decimal numbers																						
AM 132 4to			SÁM	Codex	4to	1450-1375	ff. 1v-54v	Jó		Unknown	Unknown	245x212	None	I	No	Parchment	Dry	1	28	Gothic	Yes	Hand a	Unknown	Romanesque, Early Gothic	G, R, B, Y	Pen-flourished initials; Large and medium initials (6-9 lines) and minor initials (3 lines)	Small, Medium and Large	Yes, 5 historiated initials and an almost entirely scratched-out miniature placed on the recto side of the first leaf starting Jónsbók on f. 1r (the visible lines indicate a seated figure with a halo and holding an axe and a stav with a cross in its hands. Beside the figure on the left, a depiction of the three-divided world is shown. Overall, the miniature is very similar to the one on f. 6r in AM 135 4to (Arnarbælisbók), AM 160 4to and Thott 1280 fol. It is likely that also here the depicted figure is Óláfr helgi Haraldsson). Historiated initials on f. 8v3-10 (Mannhelgisbálkr, ch. 1; two standing figures facing each other. Both are armed: The one on the left is holding a club in its heraldic left hand while one the belt a sword is attached. The figure on the right holds with its heraldic right hand an axe while also here a sword is attached to the belt. Furthermore, the second figure slabs the first in the face with an open hand), f. 24v13-20 (Landsbrigðabálkr, ch. 1; possibly historiated: The initial shows a figure riding on a horse and holding a trifoliate in its hraldig left hand), f. 38v16-24 (Landsleigubálkr, ch. 60 [Rekabálkr, ch. 1]; A figure is shown with an axe in both hands and cutting wood), f. 41v12-20 (Kaupabálkr, ch. 1; Two figures are depicted, as well as centrally in the front, a horse. The figure on the left holds its heraldic left hand up in a demanding gesture. The other figure on thje right holds up centrally an axe, presumably to kill the animal. The initial is extended into the left margin with acanthus and palmette motifs (with green and dark red backgrounds). In the lower margin, the initial letter extention ends with two grylli figures), f. 51r22-28 (Þjófabálkr, ch. 1; Two figures are painted in the initial, one hanging from the gallows with his hands bound on the back, the other holds up with its heraldic right hand the horizontal bar of the gallows while the other is placed on the left shoulder of the hanged figure). Decorated, often inhabitated initials are found on f. 1v1-8, f. 2r21-25, f. 5r7-13 (extended into the margins), f. 16r7-12, f. 17v21-27, f. 21v16-21, f. 26v16-24 (extended into the margins), ff. 29v-30r (with bas-de-page), f. 46v1-7, f. 55r1-7	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0132/0)
							ff. 56r-65v	KAB																							
							f. 66v		SJE 1280										Various lines		No	Various scribes									
